Timestamp,Temperature (in Celsius),Pressure (in MPa)
16:52:02,98.94,0.181
16:52:03,98.94,0.183
16:52:03,98.81,0.183
16:52:04,98.81,0.186
16:52:04,98.75,0.182
16:52:05,98.69,0.185
16:52:05,98.69,0.188
16:52:06,98.62,0.186
16:52:06,98.62,0.187
16:52:07,98.56,0.186
16:52:08,98.50,0.187
16:52:08,98.50,0.189
16:52:09,98.50,0.189
16:52:09,98.44,0.191
16:52:10,98.44,0.188
16:52:10,98.44,0.190
16:52:11,98.44,0.192
16:52:11,98.44,0.192
16:52:12,98.44,0.195
16:52:12,98.44,0.196
16:52:13,98.44,0.192
16:52:13,98.44,0.196
16:52:14,98.44,0.194
16:52:14,98.44,0.193
16:52:15,98.50,0.194
16:52:15,98.50,0.193
16:52:16,98.44,0.193
16:52:16,98.50,0.197
16:52:17,98.50,0.196
16:52:17,98.50,0.197
16:52:18,98.56,0.201
16:52:18,98.56,0.196
16:52:19,98.56,0.195
16:52:19,98.56,0.201
16:52:20,98.62,0.200
16:52:20,98.62,0.201
16:52:21,98.69,0.201
16:52:21,98.69,0.199
16:52:22,98.69,0.204
16:52:22,98.69,0.201
16:52:23,98.75,0.203
16:52:23,98.75,0.202
16:52:24,98.75,0.203
16:52:24,98.81,0.205
16:52:25,98.81,0.205
16:52:25,98.81,0.206
16:52:26,98.87,0.205
16:52:26,98.94,0.207
16:52:27,98.94,0.206
16:52:27,99.00,0.206
16:52:28,99.00,0.207
16:52:28,99.00,0.209
16:52:29,99.06,0.209
16:52:29,99.06,0.209
16:52:30,99.12,0.209
16:52:30,99.12,0.206
16:52:31,99.19,0.207
16:52:31,99.19,0.212
16:52:32,99.25,0.212
16:52:32,99.31,0.213
16:52:33,99.31,0.215
16:52:33,99.37,0.213
16:52:34,99.44,0.215
16:52:34,99.50,0.212
16:52:35,99.50,0.216
16:52:35,99.50,0.212
16:52:36,99.56,0.215
16:52:36,99.62,0.218
16:52:37,99.69,0.214
16:52:37,99.75,0.207
16:52:38,99.81,0.203
16:52:38,99.81,0.198
16:52:39,99.87,0.196
16:52:39,99.87,0.196
16:52:40,100.00,0.193
16:52:40,100.00,0.189
16:52:41,100.06,0.188
16:52:41,100.06,0.186
16:52:42,100.12,0.181
16:52:42,100.12,0.182
16:52:43,100.19,0.179
16:52:43,100.19,0.180
16:52:44,100.19,0.178
16:52:44,100.19,0.177
16:52:45,100.19,0.172
16:52:45,100.19,0.169
16:52:46,100.12,0.168
16:52:46,100.12,0.168
16:52:47,100.06,0.167
16:52:47,100.06,0.163
16:52:48,100.00,0.170
16:52:48,99.87,0.175
16:52:49,99.87,0.173
16:52:49,99.81,0.175
16:52:50,99.69,0.181
16:52:50,99.69,0.178
16:52:51,99.56,0.176
16:52:51,99.50,0.178
16:52:52,99.37,0.179
16:52:52,99.31,0.180
16:52:53,99.25,0.180
16:52:53,99.19,0.183
16:52:54,99.12,0.182
16:52:54,99.06,0.182
16:52:55,98.94,0.188
16:52:55,98.87,0.185
16:52:56,98.81,0.187
16:52:56,98.75,0.187
16:52:57,98.75,0.186
16:52:57,98.69,0.188
16:52:58,98.62,0.185
16:52:58,98.56,0.188
16:52:59,98.56,0.187
16:52:59,98.50,0.189
16:53:00,98.50,0.187
16:53:00,98.50,0.191
16:53:01,98.44,0.192
16:53:01,98.44,0.194
16:53:02,98.44,0.190
16:53:02,98.37,0.188
16:53:03,98.37,0.194
16:53:03,98.37,0.194
16:53:04,98.37,0.194
16:53:04,98.37,0.192
16:53:05,98.44,0.194
16:53:05,98.37,0.195
16:53:06,98.37,0.192
16:53:06,98.37,0.196
16:53:07,98.44,0.198
16:53:07,98.44,0.196
16:53:08,98.44,0.195
16:53:08,98.44,0.195
16:53:09,98.50,0.198
16:53:09,98.50,0.196
16:53:10,98.50,0.200
16:53:11,98.50,0.200
16:53:11,98.50,0.203
16:53:12,98.56,0.197
16:53:12,98.56,0.201
16:53:13,98.56,0.203
16:53:13,98.62,0.203
16:53:14,98.62,0.204
16:53:14,98.69,0.204
16:53:15,98.75,0.206
16:53:15,98.69,0.205
16:53:16,98.75,0.203
16:53:16,98.75,0.208
16:53:17,98.81,0.204
16:53:17,98.81,0.209
16:53:18,98.87,0.203
16:53:18,98.87,0.207
16:53:19,98.94,0.207
16:53:19,99.00,0.208
16:53:20,99.00,0.207
16:53:20,99.06,0.211
16:53:21,99.12,0.210
16:53:21,99.12,0.208
16:53:22,99.12,0.212
16:53:22,99.25,0.210
16:53:23,99.25,0.210
16:53:23,99.31,0.214
16:53:24,99.37,0.211
16:53:24,99.37,0.215
16:53:25,99.44,0.216
16:53:25,99.44,0.214
16:53:26,99.50,0.212
16:53:26,99.50,0.214
16:53:27,99.56,0.216
16:53:27,99.62,0.217
16:53:28,99.62,0.217
16:53:28,99.69,0.218
16:53:29,99.75,0.215
16:53:29,99.81,0.207
16:53:30,99.81,0.200
16:53:30,99.87,0.199
16:53:31,99.94,0.199
16:53:31,99.94,0.192
16:53:32,100.00,0.193
16:53:32,100.06,0.192
16:53:33,100.06,0.186
16:53:33,100.12,0.184
16:53:34,100.12,0.185
16:53:34,100.19,0.182
16:53:35,100.19,0.177
16:53:35,100.19,0.178
16:53:36,100.19,0.178
16:53:36,100.19,0.173
16:53:37,100.12,0.174
16:53:37,100.12,0.172
16:53:38,100.12,0.169
16:53:38,100.06,0.166
16:53:39,100.00,0.166
16:53:39,100.00,0.172
16:53:40,99.94,0.171
16:53:40,99.94,0.175
16:53:41,99.81,0.176
16:53:41,99.75,0.174
16:53:42,99.69,0.177
16:53:42,99.62,0.178
16:53:43,99.50,0.178
16:53:43,99.44,0.180
16:53:44,99.37,0.182
16:53:44,99.25,0.184
16:53:45,99.19,0.182
16:53:45,99.12,0.181
16:53:46,99.06,0.186
16:53:46,99.06,0.181
16:53:47,98.94,0.184
16:53:47,98.87,0.184
16:53:48,98.87,0.184
